liquidation_id,bank_reference,transaction_id,settlement_date,transaction_date,gateway,card_type,card_last4,gross_amount,commission_amount,vat_retention,income_retention,net_amount,status,chargeback_flag
LIQ-02521,BNK488019,TXN-202412-0040,2024-12-14,2024-12-11,Datafast,AMEX,5522,862.63,30.19,38.82,8.63,784.99,SETTLED,0
LIQ-02522,BNK470905,TXN-202412-0041,2024-12-28,2024-12-27,Medianet,MASTERCARD,1531,320.95,10.27,14.44,3.21,293.03,SETTLED,0
LIQ-02523,BNK645952,TXN-202412-0042,2024-12-20,2024-12-17,PayPhone,VISA,1216,449.9,17.1,20.25,4.5,408.05,SETTLED,0
LIQ-02524,BNK295599,TXN-202412-0043,2024-12-23,2024-12-22,Datafast,VISA,4438,75.09,2.63,3.38,0.75,68.33,SETTLED,0
LIQ-02525,BNK181513,TXN-202412-0044,2024-12-14,2024-12-11,Medianet,MASTERCARD,5879,285.46,9.13,12.85,2.85,260.63,SETTLED,0
LIQ-02526,BNK368261,TXN-202412-0045,2024-12-29,2024-12-27,PayPhone,VISA,8779,1807.8,68.7,81.35,18.08,1639.67,SETTLED,0
LIQ-02527,BNK584383,TXN-202412-0046,2024-12-05,2024-12-04,Datafast,VISA,2913,61.37,2.15,2.76,0.61,55.85,SETTLED,0
LIQ-02528,BNK585875,TXN-202412-0047,2024-12-10,2024-12-07,Medianet,VISA,4943,456.0,14.59,20.52,4.56,416.33,SETTLED,0
LIQ-02529,BNK125862,TXN-202412-0048,2024-12-06,2024-12-05,Datafast,MASTERCARD,2752,13.09,0.46,0.59,0.13,11.91,SETTLED,0
LIQ-02530,BNK828658,TXN-202412-0049,2024-12-10,2024-12-07,Medianet,VISA,9132,207.2,6.63,9.32,2.07,189.18,SETTLED,0
LIQ-02531,BNK724781,TXN-202412-0050,2024-12-11,2024-12-10,Medianet,DINERS,2620,6.22,0.2,0.28,0.06,5.68,SETTLED,0
LIQ-02532,BNK232206,TXN-202412-0051,2024-12-16,2024-12-15,Datafast,AMEX,8645,108.15,3.79,4.87,1.08,98.41,SETTLED,0
LIQ-02533,BNK101150,TXN-202412-0052,2024-12-12,2024-12-10,Datafast,VISA,7798,57.34,2.01,2.58,0.57,52.18,SETTLED,0
LIQ-02534,BNK566529,TXN-202412-0053,2024-12-19,2024-12-16,Datafast,VISA,1746,49.23,1.72,2.22,0.49,44.8,SETTLED,0
LIQ-02535,BNK220098,TXN-202412-0054,2024-12-13,2024-12-11,Medianet,VISA,2719,7.36,0.24,0.33,0.07,6.72,SETTLED,0
LIQ-02536,BNK195246,TXN-202412-0055,2024-12-19,2024-12-18,Datafast,MASTERCARD,7356,241.18,8.44,10.85,2.41,219.48,SETTLED,0
LIQ-02537,BNK940069,TXN-202412-0056,2024-12-24,2024-12-22,Datafast,MASTERCARD,3549,478.63,16.75,21.54,4.79,435.55,SETTLED,0
LIQ-02538,BNK460974,TXN-202412-0057,2024-12-05,2024-12-03,PayPhone,VISA,6812,2397.62,91.11,107.89,23.98,2174.64,SETTLED,0
LIQ-02539,BNK982747,TXN-202412-0058,2024-12-22,2024-12-21,Datafast,VISA,1834,67.3,2.36,3.03,0.67,61.24,SETTLED,0
LIQ-02540,BNK269976,TXN-202412-0059,2024-12-04,2024-12-02,Datafast,MASTERCARD,9312,78.8,2.76,3.55,0.79,71.7,SETTLED,0
LIQ-02541,BNK336610,TXN-202412-0060,2024-12-15,2024-12-14,Datafast,MASTERCARD,5233,170.95,5.98,7.69,1.71,155.57,SETTLED,0
LIQ-02542,BNK848362,TXN-202412-0061,2025-01-02,2024-12-30,Datafast,VISA,2614,407.95,14.28,18.36,4.08,371.23,SETTLED,0
LIQ-02543,BNK888460,TXN-202412-0062,2024-12-16,2024-12-13,Datafast,MASTERCARD,5667,57.28,2.0,2.58,0.57,52.13,SETTLED,0
LIQ-02544,BNK677483,TXN-202412-0063,2024-12-17,2024-12-16,Medianet,VISA,8645,373.25,11.94,16.8,3.73,340.78,SETTLED,0
LIQ-02545,BNK106416,TXN-202412-0064,2024-12-13,2024-12-11,PayPhone,VISA,9583,26.77,1.02,1.2,0.27,24.28,SETTLED,0
LIQ-02546,BNK289721,TXN-202412-0065,2024-12-17,2024-12-16,Datafast,VISA,6384,163.63,5.73,7.36,1.64,148.9,SETTLED,0
LIQ-02547,BNK298228,TXN-202412-0066,2024-12-27,2024-12-25,Datafast,MASTERCARD,6974,460.27,16.11,20.71,4.6,418.85,SETTLED,0
LIQ-02548,BNK552407,TXN-202412-0067,2024-12-30,2024-12-28,Datafast,VISA,1154,56.23,1.97,2.53,0.56,51.17,SETTLED,0
LIQ-02549,BNK834447,TXN-202412-0068,2024-12-05,2024-12-04,Datafast,VISA,2973,462.9,16.2,20.83,4.63,421.24,SETTLED,0
LIQ-02550,BNK276421,TXN-202412-0069,2024-12-17,2024-12-15,Datafast,MASTERCARD,2262,1906.93,66.74,85.81,19.07,1735.31,SETTLED,0
LIQ-02551,BNK203782,TXN-202412-0070,2024-12-25,2024-12-23,Datafast,MASTERCARD,4375,44.39,1.55,2.0,0.44,40.4,SETTLED,0
LIQ-02552,BNK778465,TXN-202412-0071,2024-12-21,2024-12-18,Medianet,VISA,8168,25.92,0.83,1.17,0.26,23.66,SETTLED,0
LIQ-02553,BNK933892,TXN-202412-0072,2024-12-14,2024-12-12,Datafast,VISA,6582,76.15,2.67,3.43,0.76,69.29,SETTLED,0
LIQ-02554,BNK737528,TXN-202412-0073,2024-12-05,2024-12-04,Datafast,AMEX,4661,2688.83,94.11,121.0,26.89,2446.83,SETTLED,0
LIQ-02555,BNK860801,TXN-202412-0074,2024-12-20,2024-12-18,Datafast,MASTERCARD,6532,267.36,9.36,12.03,2.67,243.3,SETTLED,0
LIQ-02556,BNK792325,TXN-202412-0075,2024-12-21,2024-12-19,Medianet,VISA,9685,2140.66,68.5,96.33,21.41,1954.42,SETTLED,0
LIQ-02557,BNK279219,TXN-202412-0076,2024-12-27,2024-12-24,Datafast,VISA,3713,27.53,0.96,1.24,0.28,25.05,SETTLED,0
LIQ-02558,BNK170805,TXN-202412-0077,2024-12-20,2024-12-17,Datafast,VISA,2955,5.91,0.21,0.27,0.06,5.37,SETTLED,0
LIQ-02559,BNK469698,TXN-202412-0078,2024-12-12,2024-12-11,Datafast,MASTERCARD,1370,65.86,2.31,2.96,0.66,59.93,SETTLED,0
LIQ-02560,BNK649907,TXN-202412-0079,2024-12-17,2024-12-16,PayPhone,AMEX,8742,40.61,1.54,1.83,0.41,36.83,SETTLED,0
LIQ-02561,BNK923841,TXN-202412-0080,2024-12-27,2024-12-26,Datafast,VISA,3727,307.39,10.76,13.83,3.07,279.73,SETTLED,0
LIQ-02562,BNK230540,TXN-202412-0081,2024-12-05,2024-12-03,Datafast,VISA,9658,69.59,2.44,3.13,0.7,63.32,SETTLED,0
LIQ-02563,BNK647622,TXN-202412-0082,2024-12-27,2024-12-25,Medianet,DINERS,8268,183.77,5.88,8.27,1.84,167.78,SETTLED,0
LIQ-02564,BNK700677,TXN-202412-0083,2024-12-04,2024-12-02,PayPhone,VISA,9562,24.69,0.94,1.11,0.25,22.39,SETTLED,0
LIQ-02565,BNK612578,TXN-202412-0084,2024-12-26,2024-12-24,Datafast,VISA,1056,19.45,0.68,0.88,0.19,17.7,SETTLED,0
LIQ-02566,BNK857899,TXN-202412-0085,2024-12-07,2024-12-05,Datafast,MASTERCARD,8727,394.42,13.8,17.75,3.94,358.93,SETTLED,0
LIQ-02567,BNK104483,TXN-202412-0086,2024-12-28,2024-12-25,Medianet,MASTERCARD,3254,351.34,11.24,15.81,3.51,320.78,SETTLED,0
LIQ-02568,BNK819737,TXN-202412-0087,2024-12-17,2024-12-14,Datafast,MASTERCARD,8667,62.98,2.2,2.83,0.63,57.32,SETTLED,0
LIQ-02569,BNK483822,TXN-202412-0088,2024-12-08,2024-12-05,Datafast,VISA,1921,71.87,2.52,3.23,0.72,65.4,SETTLED,0
LIQ-02570,BNK693015,TXN-202412-0089,2025-01-01,2024-12-30,Datafast,VISA,4714,53.76,1.88,2.42,0.54,48.92,SETTLED,0
LIQ-02571,BNK199051,TXN-202412-0090,2025-01-02,2024-12-31,Datafast,MASTERCARD,8666,28.11,0.98,1.26,0.28,25.59,SETTLED,0
LIQ-02572,BNK554803,TXN-202412-0091,2024-12-26,2024-12-23,Medianet,VISA,2834,369.15,11.81,16.61,3.69,337.04,SETTLED,0
LIQ-02573,BNK211585,TXN-202412-0092,2024-12-18,2024-12-16,PayPhone,MASTERCARD,7807,321.08,12.2,14.45,3.21,291.22,SETTLED,0
LIQ-02574,BNK910342,TXN-202412-0093,2024-12-22,2024-12-21,Datafast,VISA,2733,43.77,1.53,1.97,0.44,39.83,SETTLED,0
LIQ-02575,BNK217508,TXN-202412-0094,2024-12-18,2024-12-17,Datafast,VISA,7991,26.67,0.93,1.2,0.27,24.27,SETTLED,0
LIQ-02576,BNK627573,TXN-202412-0095,2024-12-14,2024-12-12,Datafast,AMEX,1450,1915.04,67.03,86.18,19.15,1742.68,SETTLED,0
LIQ-02577,BNK557735,TXN-202412-0096,2024-12-22,2024-12-20,Datafast,VISA,9388,196.98,6.89,8.86,1.97,179.26,SETTLED,0
LIQ-02578,BNK321706,TXN-202412-0097,2024-12-29,2024-12-26,Medianet,VISA,2819,410.5,13.14,18.47,4.11,374.78,SETTLED,0
LIQ-02579,BNK661544,TXN-202412-0098,2024-12-12,2024-12-11,Datafast,MASTERCARD,8700,45.71,1.6,2.06,0.46,41.59,SETTLED,0
LIQ-02580,BNK489470,TXN-202412-0099,2024-12-31,2024-12-29,Medianet,MASTERCARD,3533,59.34,1.9,2.67,0.59,54.18,SETTLED,0
LIQ-02581,BNK448458,TXN-202412-0100,2024-12-09,2024-12-06,Medianet,VISA,3126,428.76,13.72,19.29,4.29,391.46,SETTLED,0
LIQ-02582,BNK676966,TXN-202412-0101,2025-01-02,2024-12-30,PayPhone,VISA,4322,58.78,2.23,2.65,0.59,53.31,SETTLED,0
LIQ-02583,BNK677347,TXN-202412-0102,2024-12-06,2024-12-04,Datafast,VISA,7294,10.4,0.36,0.47,0.1,9.47,SETTLED,0
LIQ-02584,BNK185514,TXN-202412-0103,2025-01-01,2024-12-30,PayPhone,DINERS,5117,19.17,0.73,0.86,0.19,17.39,SETTLED,0
LIQ-02585,BNK865806,TXN-202412-0104,2024-12-12,2024-12-09,PayPhone,VISA,8882,1958.96,74.44,88.15,19.59,1776.78,SETTLED,0
LIQ-02586,BNK717130,TXN-202412-0105,2024-12-19,2024-12-16,Medianet,VISA,9034,37.08,1.19,1.67,0.37,33.85,SETTLED,0
LIQ-02587,BNK428149,TXN-202412-0106,2024-12-06,2024-12-04,Datafast,VISA,2976,15.48,0.54,0.7,0.15,14.09,SETTLED,0
LIQ-02588,BNK696613,TXN-202412-0107,2024-12-07,2024-12-04,Medianet,DINERS,9773,10.27,0.33,0.46,0.1,9.38,SETTLED,0
LIQ-02589,BNK886038,TXN-202412-0108,2024-12-15,2024-12-14,Medianet,VISA,4243,60.73,1.94,2.73,0.61,55.45,SETTLED,0
LIQ-02590,BNK586277,TXN-202412-0109,2024-12-23,2024-12-20,Datafast,MASTERCARD,8948,13.36,0.47,0.6,0.13,12.16,SETTLED,0
LIQ-02591,BNK823797,TXN-202412-0110,2024-12-21,2024-12-19,Datafast,VISA,6551,51.37,1.8,2.31,0.51,46.75,SETTLED,0
LIQ-02592,BNK593297,TXN-202412-0111,2024-12-21,2024-12-19,PayPhone,VISA,4714,6.72,0.26,0.3,0.07,6.09,SETTLED,0
LIQ-02593,BNK275614,TXN-202412-0112,2024-12-21,2024-12-18,Medianet,VISA,1660,1458.18,46.66,65.62,14.58,1331.32,SETTLED,0
LIQ-02594,BNK838174,TXN-202412-0113,2024-12-11,2024-12-09,Datafast,VISA,8330,337.94,14.73,15.21,3.38,304.62,SETTLED,0
LIQ-02595,BNK824284,TXN-202412-0114,2024-12-21,2024-12-20,Datafast,VISA,7868,23.15,0.81,1.04,0.23,21.07,SETTLED,0
LIQ-02596,BNK198772,TXN-202412-0115,2024-12-24,2024-12-22,PayPhone,AMEX,2737,5.24,0.2,0.24,0.05,4.76,SETTLED,0
LIQ-02597,BNK500262,TXN-202412-0116,2024-12-09,2024-12-08,Datafast,AMEX,1114,267.39,9.36,12.03,2.67,243.33,SETTLED,0
LIQ-02598,BNK683021,TXN-202412-0118,2024-12-10,2024-12-07,PayPhone,MASTERCARD,3982,62.38,2.37,2.81,0.62,56.58,SETTLED,0
LIQ-02599,BNK641866,TXN-202412-0119,2024-12-19,2024-12-16,Datafast,MASTERCARD,5698,29.16,1.02,1.31,0.29,26.54,SETTLED,0
LIQ-02600,BNK146616,TXN-202412-0120,2024-12-24,2024-12-23,Medianet,AMEX,9962,236.64,7.57,10.65,2.37,216.05,SETTLED,0
LIQ-02601,BNK843261,TXN-202412-0121,2024-12-08,2024-12-07,Medianet,MASTERCARD,1244,64.11,2.05,2.88,0.64,58.54,SETTLED,0
LIQ-02602,BNK152789,TXN-202412-0122,2024-12-10,2024-12-08,Datafast,VISA,9995,26.8,0.94,1.21,0.27,24.38,SETTLED,0
LIQ-02603,BNK886864,TXN-202412-0123,2024-12-11,2024-12-08,Medianet,VISA,7002,75.14,2.4,3.38,0.75,68.61,SETTLED,0
LIQ-02604,BNK910682,TXN-202412-0124,2024-12-14,2024-12-12,Medianet,VISA,6765,243.33,7.79,10.95,2.43,222.16,SETTLED,0
LIQ-02605,BNK456169,TXN-202412-0125,2024-12-05,2024-12-03,Datafast,VISA,8627,461.86,16.17,20.78,4.62,420.29,SETTLED,0
LIQ-02606,BNK347813,TXN-202412-0126,2024-12-17,2024-12-16,Datafast,VISA,9200,79.78,2.79,3.59,0.8,72.6,SETTLED,0
LIQ-02607,BNK602005,TXN-202412-0127,2024-12-27,2024-12-26,Datafast,AMEX,1515,331.62,11.61,14.92,3.32,301.77,SETTLED,0
LIQ-02608,BNK660965,TXN-202412-0128,2024-12-06,2024-12-03,PayPhone,DINERS,1241,62.05,2.36,2.79,0.62,56.28,SETTLED,0
LIQ-02609,BNK902777,TXN-202412-0129,2024-12-06,2024-12-03,PayPhone,VISA,3780,101.03,3.84,4.55,1.01,91.64,SETTLED,0
LIQ-02610,BNK947559,TXN-202412-0130,2024-12-10,2024-12-09,PayPhone,VISA,5208,69.39,2.64,3.12,0.69,62.92,SETTLED,0
LIQ-02611,BNK833336,TXN-202412-0131,2024-12-06,2024-12-03,Datafast,VISA,5803,22.39,0.78,1.01,0.22,20.38,SETTLED,0
LIQ-02612,BNK733207,TXN-202412-0132,2025-01-03,2024-12-31,Datafast,MASTERCARD,4181,480.61,16.82,21.63,4.81,437.35,SETTLED,0
LIQ-02613,BNK999762,TXN-202412-0133,2024-12-09,2024-12-08,Datafast,MASTERCARD,3211,2737.31,95.81,123.18,27.37,2490.95,SETTLED,0
LIQ-02614,BNK326437,TXN-202412-0134,2024-12-06,2024-12-04,PayPhone,VISA,4494,108.3,4.12,4.87,1.08,98.23,SETTLED,0
LIQ-02615,BNK170431,TXN-202412-0135,2024-12-27,2024-12-25,PayPhone,VISA,7475,39.69,1.51,1.79,0.4,35.99,SETTLED,0
LIQ-02616,BNK674083,TXN-202412-0136,2024-12-03,2024-12-01,Medianet,VISA,4051,1114.12,35.65,50.14,11.14,1017.19,SETTLED,0
LIQ-02617,BNK493674,TXN-202412-0137,2024-12-18,2024-12-17,PayPhone,MASTERCARD,3658,6.55,0.25,0.29,0.07,5.94,SETTLED,0
LIQ-02618,BNK738222,TXN-202412-0138,2024-12-11,2024-12-08,Datafast,VISA,2991,68.49,2.4,3.08,0.68,62.33,SETTLED,0
LIQ-02619,BNK262081,TXN-202412-0139,2024-12-09,2024-12-06,PayPhone,MASTERCARD,7401,23.43,0.89,1.05,0.23,21.26,SETTLED,0
LIQ-02620,BNK633222,TXN-202412-0140,2024-12-05,2024-12-03,Datafast,VISA,1623,396.9,13.89,17.86,3.97,361.18,SETTLED,0
LIQ-02621,BNK710150,TXN-202412-0141,2024-12-27,2024-12-25,Datafast,VISA,7298,41.75,1.46,1.88,0.42,37.99,SETTLED,0
LIQ-02622,BNK602888,TXN-202412-0142,2024-12-24,2024-12-21,Medianet,MASTERCARD,7265,275.98,8.83,12.42,2.76,251.97,SETTLED,0
LIQ-02623,BNK280751,TXN-202412-0143,2024-12-27,2024-12-25,Datafast,MASTERCARD,6773,394.72,13.82,17.76,3.95,359.19,SETTLED,0
LIQ-02624,BNK942746,TXN-202412-0144,2024-12-27,2024-12-26,Medianet,VISA,8469,42.48,1.36,1.91,0.42,38.79,SETTLED,0
LIQ-02625,BNK633792,TXN-202412-0145,2024-12-22,2024-12-20,Datafast,MASTERCARD,5252,27.38,0.96,1.23,0.27,24.92,SETTLED,0
LIQ-02626,BNK389523,TXN-202412-0146,2024-12-26,2024-12-25,Datafast,VISA,7527,41.54,1.45,1.87,0.42,37.8,SETTLED,0
LIQ-02627,BNK447811,TXN-202412-0147,2024-12-22,2024-12-19,Datafast,MASTERCARD,8735,268.97,9.41,12.1,2.69,244.77,SETTLED,0
LIQ-02628,BNK426098,TXN-202412-0148,2024-12-30,2024-12-29,Datafast,MASTERCARD,1326,15.67,0.55,0.71,0.16,14.25,SETTLED,0
LIQ-02629,BNK156015,TXN-202412-0149,2024-12-13,2024-12-12,PayPhone,VISA,7372,58.47,2.57,2.63,0.58,52.69,SETTLED,0
LIQ-02630,BNK789288,TXN-202412-0150,2025-01-01,2024-12-29,Datafast,VISA,8249,76.08,2.66,3.42,0.76,69.24,SETTLED,0
LIQ-02631,BNK200636,TXN-202412-0151,2024-12-16,2024-12-13,PayPhone,VISA,6841,39.88,1.52,1.79,0.4,36.17,SETTLED,0
LIQ-02632,BNK638877,TXN-202412-0152,2024-12-20,2024-12-18,PayPhone,VISA,2086,66.58,2.53,3.0,0.67,60.38,SETTLED,0
LIQ-02633,BNK244810,TXN-202412-0153,2024-12-12,2024-12-11,Datafast,DINERS,8158,108.46,3.8,4.88,1.08,98.7,SETTLED,0
LIQ-02634,BNK276288,TXN-202412-0154,2024-12-27,2024-12-24,Datafast,MASTERCARD,2939,12.6,0.44,0.57,0.13,11.46,SETTLED,0
LIQ-02635,BNK857472,TXN-202412-0155,2024-12-13,2024-12-12,Medianet,VISA,5028,52.3,1.67,2.35,0.52,47.77,SETTLED,0
LIQ-02636,BNK890618,TXN-202412-0156,2024-12-13,2024-12-11,Datafast,VISA,6974,225.71,7.9,10.16,2.26,205.39,SETTLED,0
LIQ-02637,BNK599931,TXN-202412-0157,2024-12-27,2024-12-25,Datafast,AMEX,3327,451.08,15.79,20.3,4.51,410.48,SETTLED,0
LIQ-02638,BNK270407,TXN-202412-0158,2024-12-27,2024-12-24,Datafast,MASTERCARD,2465,310.16,10.86,13.96,3.1,282.24,SETTLED,0
LIQ-02639,BNK101278,TXN-202412-0159,2024-12-14,2024-12-11,Medianet,DINERS,6273,66.85,2.14,3.01,0.67,61.03,SETTLED,0
LIQ-02640,BNK156596,TXN-202412-0160,2024-12-26,2024-12-25,Medianet,MASTERCARD,1899,140.46,4.49,6.32,1.4,128.25,SETTLED,0
LIQ-02641,BNK286260,TXN-202412-0161,2024-12-11,2024-12-10,Datafast,VISA,2891,8.14,0.28,0.37,0.08,7.41,SETTLED,0
LIQ-02642,BNK677974,TXN-202412-0162,2024-12-28,2024-12-27,PayPhone,VISA,7661,255.39,9.7,11.49,2.55,231.65,SETTLED,0
LIQ-02643,BNK324134,TXN-202412-0163,2024-12-04,2024-12-03,Datafast,MASTERCARD,5885,1026.54,35.93,46.19,10.27,934.15,SETTLED,0
LIQ-02644,BNK744918,TXN-202412-0165,2024-12-31,2024-12-29,PayPhone,VISA,3378,39.47,1.5,1.78,0.39,35.8,SETTLED,0
LIQ-02645,BNK408853,TXN-202412-0166,2024-12-12,2024-12-09,Medianet,DINERS,7363,481.38,15.4,21.66,4.81,439.51,SETTLED,0
LIQ-02646,BNK662723,TXN-202412-0167,2024-12-24,2024-12-22,Medianet,AMEX,2191,218.85,7.0,9.85,2.19,199.81,SETTLED,0
LIQ-02647,BNK233652,TXN-202412-0168,2024-12-24,2024-12-22,Medianet,MASTERCARD,1072,327.71,10.49,14.75,3.28,299.19,SETTLED,0
LIQ-02648,BNK755645,TXN-202412-0169,2024-12-16,2024-12-14,PayPhone,MASTERCARD,8869,66.12,2.51,2.98,0.66,59.97,SETTLED,0
LIQ-02649,BNK979422,TXN-202412-0170,2024-12-14,2024-12-13,Datafast,DINERS,1158,77.96,2.73,3.51,0.78,70.94,SETTLED,0
LIQ-02650,BNK339744,TXN-202412-0171,2024-12-08,2024-12-05,PayPhone,VISA,4564,124.73,4.74,5.61,1.25,113.13,SETTLED,0
LIQ-02651,BNK241841,TXN-202412-0172,2024-12-30,2024-12-29,Datafast,MASTERCARD,4237,184.47,6.46,8.3,1.84,167.87,SETTLED,0
LIQ-02652,BNK794666,TXN-202412-0173,2024-12-15,2024-12-13,PayPhone,MASTERCARD,6963,35.95,1.37,1.62,0.36,32.6,SETTLED,0
LIQ-02653,BNK263040,TXN-202412-0174,2025-01-03,2024-12-31,Medianet,VISA,1760,51.73,1.66,2.33,0.52,47.22,SETTLED,0
LIQ-02654,BNK162033,TXN-202412-0175,2024-12-29,2024-12-27,Datafast,VISA,9563,262.96,9.2,11.83,2.63,239.3,SETTLED,0
LIQ-02655,BNK364201,TXN-202412-0176,2024-12-06,2024-12-04,Datafast,VISA,5227,75.32,2.64,3.39,0.75,68.54,SETTLED,0
LIQ-02656,BNK192988,TXN-202412-0177,2024-12-20,2024-12-19,Datafast,AMEX,3564,76.87,2.69,3.46,0.77,69.95,SETTLED,0
LIQ-02657,BNK390900,TXN-202412-0178,2024-12-08,2024-12-06,Datafast,AMEX,5621,50.79,1.78,2.29,0.51,46.21,SETTLED,0
LIQ-02658,BNK392284,TXN-202412-0179,2024-12-04,2024-12-03,Datafast,VISA,4471,11.22,0.39,0.5,0.11,10.22,SETTLED,0
LIQ-02659,BNK610944,TXN-202412-0180,2024-12-06,2024-12-03,Medianet,VISA,2843,41.95,1.34,1.89,0.42,38.3,SETTLED,0
LIQ-02660,BNK392302,TXN-202412-0181,2024-12-07,2024-12-05,Medianet,DINERS,9817,18.32,0.59,0.82,0.18,16.73,SETTLED,0
LIQ-02661,BNK786642,TXN-202412-0182,2024-12-15,2024-12-12,PayPhone,VISA,4639,427.24,16.24,19.23,4.27,387.5,SETTLED,0
LIQ-02662,BNK321692,TXN-202412-0183,2024-12-05,2024-12-02,Medianet,VISA,3243,218.66,7.0,9.84,2.19,199.63,SETTLED,0
LIQ-02663,BNK866658,TXN-202412-0184,2024-12-27,2024-12-26,Datafast,VISA,5727,74.19,2.6,3.34,0.74,67.51,SETTLED,0
LIQ-02664,BNK238075,TXN-202412-0185,2024-12-13,2024-12-10,PayPhone,AMEX,9877,25.05,0.95,1.13,0.25,22.72,SETTLED,0
LIQ-02665,BNK885704,TXN-202412-0186,2024-12-18,2024-12-15,PayPhone,VISA,5797,138.22,5.25,6.22,1.38,125.37,SETTLED,0
LIQ-02666,BNK650398,TXN-202412-0187,2024-12-19,2024-12-16,PayPhone,VISA,9247,296.25,11.26,13.33,2.96,268.7,SETTLED,0
LIQ-02667,BNK884096,TXN-202412-0188,2024-12-09,2024-12-06,Datafast,VISA,2080,30.4,1.06,1.37,0.3,27.67,SETTLED,0
LIQ-02668,BNK215035,TXN-202412-0189,2024-12-24,2024-12-21,Datafast,VISA,4610,1266.0,44.31,56.97,12.66,1152.06,SETTLED,0
LIQ-02669,BNK169246,TXN-202412-0190,2024-12-30,2024-12-28,PayPhone,VISA,1386,2485.64,94.45,111.85,24.86,2254.48,SETTLED,0
LIQ-02670,BNK541933,TXN-202412-0191,2024-12-03,2024-12-02,Medianet,VISA,1167,57.74,1.85,2.6,0.58,52.71,SETTLED,0
LIQ-02671,BNK477384,TXN-202412-0192,2024-12-06,2024-12-05,Datafast,AMEX,5938,79.87,2.8,3.59,0.8,72.68,SETTLED,0
LIQ-02672,BNK705316,TXN-202412-0193,2024-12-11,2024-12-08,Medianet,VISA,2755,29.0,0.93,1.3,0.29,26.48,SETTLED,0
LIQ-02673,BNK731707,TXN-202412-0194,2024-12-25,2024-12-22,Datafast,VISA,7964,2170.67,75.97,97.68,21.71,1975.31,SETTLED,0
LIQ-02674,BNK845055,TXN-202412-0195,2024-12-22,2024-12-21,Medianet,VISA,2222,456.15,14.6,20.53,4.56,416.46,SETTLED,0
LIQ-02675,BNK305817,TXN-202412-0196,2024-12-29,2024-12-27,Datafast,VISA,1253,8.67,0.3,0.39,0.09,7.89,SETTLED,0
LIQ-02676,BNK835157,TXN-202412-0197,2024-12-29,2024-12-26,Datafast,AMEX,6183,77.49,2.71,3.49,0.77,70.52,SETTLED,0
LIQ-02677,BNK110703,TXN-202412-0198,2024-12-25,2024-12-23,PayPhone,VISA,4745,393.02,14.93,17.69,3.93,356.47,SETTLED,0
LIQ-02678,BNK805824,TXN-202412-0199,2024-12-07,2024-12-06,Medianet,DINERS,1767,444.62,14.23,20.01,4.45,405.93,SETTLED,0
LIQ-02679,BNK232679,TXN-202412-0200,2024-12-31,2024-12-29,PayPhone,VISA,3414,11.99,0.46,0.54,0.12,10.87,SETTLED,0
LIQ-02680,BNK871457,TXN-202412-0201,2025-01-02,2024-12-31,Datafast,AMEX,2653,50.29,1.76,2.26,0.5,45.77,SETTLED,0
LIQ-02681,BNK757774,TXN-202412-0203,2024-12-19,2024-12-16,Medianet,AMEX,7034,5.21,0.17,0.23,0.05,4.76,SETTLED,0
LIQ-02682,BNK870479,TXN-202412-0204,2024-12-27,2024-12-24,Datafast,VISA,2167,440.27,15.41,19.81,4.4,400.65,SETTLED,0
LIQ-02683,BNK113679,TXN-202412-0205,2025-01-02,2024-12-30,Datafast,VISA,7177,49.29,1.73,2.22,0.49,44.85,SETTLED,0
LIQ-02684,BNK233778,TXN-202412-0206,2025-01-03,2024-12-31,Datafast,MASTERCARD,8803,96.56,3.38,4.35,0.97,87.86,SETTLED,0
LIQ-02685,BNK137870,TXN-202412-0207,2024-12-12,2024-12-10,Medianet,VISA,6975,1641.09,52.51,73.85,16.41,1498.32,SETTLED,0
LIQ-02686,BNK764843,TXN-202412-0208,2024-12-29,2024-12-27,Datafast,MASTERCARD,7359,657.0,23.0,29.56,6.57,597.87,SETTLED,0
LIQ-02687,BNK317954,TXN-202412-0209,2024-12-14,2024-12-11,PayPhone,AMEX,5764,177.0,6.73,7.96,1.77,160.54,SETTLED,0
LIQ-02688,BNK153170,TXN-202412-0210,2024-12-28,2024-12-27,Datafast,VISA,7623,437.91,15.33,19.71,4.38,398.49,SETTLED,0
LIQ-02689,BNK390453,TXN-202412-0211,2024-12-09,2024-12-08,Medianet,MASTERCARD,5015,5.32,0.17,0.24,0.05,4.86,SETTLED,0
LIQ-02690,BNK849096,TXN-202412-0212,2024-12-03,2024-12-02,Datafast,AMEX,4786,5.17,0.18,0.23,0.05,4.71,SETTLED,0
LIQ-02691,BNK829681,TXN-202412-0213,2024-12-15,2024-12-14,PayPhone,VISA,6406,309.55,11.76,13.93,3.1,280.76,SETTLED,0
LIQ-02692,BNK256518,TXN-202412-0214,2024-12-13,2024-12-10,Medianet,DINERS,4812,348.81,11.16,15.7,3.49,318.46,SETTLED,0
LIQ-02693,BNK329656,TXN-202412-0215,2024-12-20,2024-12-18,Medianet,VISA,6076,304.32,9.74,13.69,3.04,277.85,SETTLED,0
LIQ-02694,BNK993780,TXN-202412-0216,2024-12-26,2024-12-24,Medianet,AMEX,2486,1472.57,47.12,66.27,14.73,1344.45,SETTLED,0
